engine_id,cycle,op1,sensor2,sensor3,sensor4,sensor7,sensor11,sensor12,sensor15,rul
44,160,-0.0006,646.82,1601.6,1409.27,551.58,48.67,519.03,8.5581,136
44,161,-0.0006,645.28,1594.37,1412.77,551.83,48.84,515.61,8.6447,135
44,162,0.0006,645.58,1597.1,1412.55,551.82,49.24,517.74,8.6185,134
44,163,-0.0004,646.42,1601.07,1414.69,551.04,49.21,517.79,8.654,133
44,164,0.0002,646.18,1600.86,1410.5,551.76,49.33,516.69,8.593,132
44,165,0.0004,645.99,1602.04,1410.59,551.36,49.26,517.12,8.6146,131
44,166,-0.0004,646.06,1597.19,1414.73,551.01,49.49,518.44,8.4979,130
44,167,0.0,646.47,1597.18,1409.09,551.68,49.08,517.65,8.5699,129
44,168,-0.0006,646.95,1599.64,1412.57,551.43,49.52,517.91,8.5673,128
44,169,0.0004,646.64,1599.51,1415.6,551.86,49.19,516.75,8.6471,127
44,170,0.0,645.33,1595.4,1413.58,551.79,49.49,516.93,8.6027,126
44,171,-0.0005,646.75,1601.87,1408.93,551.52,49.16,519.1,8.5837,125
44,172,0.0001,646.73,1597.41,1410.45,551.3,49.41,517.32,8.6035,124
44,173,0.0003,647.03,1597.46,1414.02,551.93,48.97,516.52,8.6621,123
44,174,0.0002,646.72,1595.77,1412.81,551.37,49.4,517.75,8.5974,122
44,175,-0.0003,646.51,1594.37,1410.43,552.14,49.25,518.06,8.6271,121
44,176,-0.0,646.83,1599.22,1407.91,551.89,49.01,517.18,8.7182,120
44,177,-0.0001,645.58,1596.05,1412.35,551.34,49.1,517.52,8.6027,119
44,178,-0.0003,646.21,1598.24,1413.02,551.24,49.31,515.7,8.5792,118
44,179,-0.0001,646.58,1599.96,1411.44,551.6,49.07,515.83,8.6542,117
44,180,0.0001,646.11,1599.58,1414.9,550.95,49.58,517.98,8.6997,116
44,181,0.0002,646.82,1598.43,1412.36,551.26,49.12,516.33,8.6442,115
44,182,0.0004,646.45,1597.6,1410.55,550.94,49.72,516.75,8.6512,114
44,183,0.0004,646.45,1598.74,1413.7,551.39,49.03,516.92,8.6123,113
44,184,-0.0,646.39,1600.01,1406.77,551.11,49.85,515.42,8.6724,112
44,185,-0.0004,647.02,1597.15,1412.56,550.9,49.04,517.42,8.6292,111
44,186,0.0006,646.78,1597.72,1409.91,550.8,49.2,517.26,8.6487,110
44,187,0.0003,646.95,1597.85,1412.83,551.29,49.25,516.4,8.5907,109
44,188,0.0005,645.88,1600.13,1413.99,550.72,49.44,516.47,8.6575,108
44,189,-0.0003,646.23,1600.42,1416.1,551.28,49.08,516.42,8.6511,107
44,190,0.0004,646.7,1601.85,1406.26,550.52,49.33,515.94,8.701,106
44,191,0.0006,646.76,1596.34,1415.59,551.24,49.44,516.17,8.6155,105
44,192,0.0001,647.45,1598.66,1415.21,551.01,49.35,516.82,8.6602,104
44,193,-0.0001,646.72,1599.86,1413.28,550.79,49.46,517.06,8.536,103
44,194,-0.0005,646.87,1598.27,1418.18,551.18,49.52,515.84,8.6439,102
44,195,0.0004,647.13,1601.13,1411.79,551.4,49.28,514.28,8.6669,101
44,196,0.0005,645.93,1598.94,1412.47,550.83,49.64,514.84,8.6377,100
44,197,0.0004,647.09,1598.21,1412.58,551.04,49.26,516.73,8.6679,99
44,198,0.0003,647.28,1603.36,1412.76,551.14,49.4,517.59,8.6129,98
44,199,0.0007,646.76,1600.44,1415.29,550.24,49.51,517.41,8.7711,97
44,200,0.0005,646.98,1602.67,1416.38,551.19,49.58,515.83,8.6696,96
44,201,0.0003,647.41,1601.08,1410.51,550.55,49.8,516.06,8.6131,95
44,202,0.0006,646.97,1602.34,1413.71,550.53,49.67,517.29,8.6457,94
44,203,-0.0,647.66,1601.66,1412.09,550.43,49.16,516.76,8.7052,93
44,204,-0.0,648.08,1598.08,1414.05,551.11,49.63,517.15,8.643,92
44,205,0.0005,647.7,1597.54,1415.18,551.14,49.41,516.35,8.6681,91
44,206,-0.0,647.14,1601.92,1414.51,551.51,49.47,516.25,8.6765,90
44,207,-0.0001,647.36,1597.2,1421.42,550.66,49.75,516.07,8.6208,89
44,208,0.0002,647.45,1602.92,1416.81,550.87,49.55,515.74,8.7729,88
44,209,-0.0006,647.03,1599.54,1417.01,550.94,49.34,515.6,8.6318,87
44,210,0.0005,647.15,1602.15,1415.56,550.01,49.25,516.58,8.7534,86
44,211,0.0003,647.62,1601.07,1415.26,550.84,49.43,515.26,8.6669,85
44,212,0.0001,647.33,1601.63,1415.36,550.35,49.83,515.46,8.7023,84
44,213,0.0005,647.46,1606.56,1413.65,550.83,49.5,515.74,8.6331,83
44,214,-0.0002,648.42,1596.96,1413.92,550.6,49.7,515.11,8.6912,82
44,215,0.0007,647.41,1599.94,1417.32,550.13,49.5,515.05,8.7175,81
44,216,-0.0004,647.96,1600.13,1419.42,550.85,49.51,516.2,8.7191,80
44,217,-0.0004,647.21,1597.1,1411.34,551.25,49.65,515.94,8.6279,79
44,218,0.0004,646.87,1603.48,1415.43,551.28,49.66,516.93,8.7962,78
44,219,-0.0003,646.86,1600.42,1413.44,550.63,50.04,515.45,8.7084,77
44,220,-0.0004,648.31,1601.84,1413.9,551.19,49.77,516.47,8.8163,76
44,221,0.0002,648.21,1600.75,1414.07,550.79,49.74,516.81,8.6478,75
44,222,-0.0003,648.1,1601.31,1416.81,550.58,49.43,514.09,8.6635,74
44,223,-0.0002,648.48,1600.82,1419.41,550.5,50.16,514.36,8.6113,73
44,224,-0.0006,647.95,1605.15,1416.27,550.39,49.65,515.26,8.7465,72
44,225,0.0,648.44,1600.61,1414.33,550.76,49.62,516.06,8.7431,71
44,226,-0.0001,648.25,1603.27,1415.82,550.59,49.88,515.73,8.7386,70
44,227,0.0,648.38,1600.06,1413.51,550.81,49.52,515.54,8.6793,69
44,228,0.0006,647.97,1602.38,1418.45,550.28,49.86,515.1,8.6874,68
44,229,-0.0004,648.39,1601.81,1413.41,550.48,49.86,516.22,8.6818,67
44,230,0.0003,647.96,1600.83,1412.36,550.31,49.77,515.61,8.7439,66
44,231,-0.0007,648.47,1601.58,1410.8,550.64,49.7,515.28,8.7046,65
44,232,0.0001,649.15,1602.31,1413.79,550.33,49.61,515.26,8.7142,64
44,233,0.0001,648.4,1598.35,1416.07,550.31,49.8,513.73,8.7171,63
44,234,0.0003,648.46,1601.21,1421.99,550.2,50.12,515.58,8.7466,62
44,235,-0.0007,647.45,1599.19,1412.57,550.37,50.07,515.11,8.8035,61
44,236,-0.0003,648.28,1602.82,1416.13,551.05,49.95,514.88,8.6854,60
44,237,0.0006,648.94,1601.09,1416.3,550.13,49.6,515.77,8.7511,59
44,238,-0.0001,647.75,1603.25,1420.42,550.22,50.15,515.27,8.6984,58
44,239,-0.0001,647.94,1601.5,1422.49,550.08,49.7,514.33,8.8161,57
44,240,-0.0007,648.34,1602.25,1418.58,550.66,50.03,515.01,8.7332,56
44,241,0.0005,648.86,1600.08,1418.46,550.19,50.13,514.18,8.7575,55
44,242,0.0005,648.2,1601.09,1417.81,550.43,49.79,515.17,8.7698,54
44,243,-0.0004,649.12,1602.46,1418.52,550.44,50.06,514.71,8.6999,53
44,244,0.0004,647.91,1602.51,1412.59,550.11,49.82,515.47,8.7174,52
44,245,0.0003,648.48,1601.54,1417.12,550.13,50.0,515.36,8.7103,51
44,246,0.0004,648.93,1601.56,1418.6,549.83,49.61,514.11,8.6437,50
44,247,-0.0004,648.67,1605.64,1424.86,550.35,50.19,516.23,8.6842,49
44,248,-0.0005,648.69,1599.78,1421.39,550.93,49.78,515.35,8.7561,48
44,249,0.0,648.67,1604.22,1419.08,549.9,50.38,515.4,8.7527,47
44,250,-0.0003,648.19,1604.51,1417.86,549.83,49.98,513.89,8.7288,46
44,251,-0.0003,647.56,1601.99,1421.08,550.21,49.86,514.49,8.8176,45
44,252,0.0001,647.94,1601.97,1422.48,550.34,50.19,513.85,8.729,44
44,253,0.0005,648.47,1600.96,1418.86,550.57,50.03,515.08,8.8007,43
44,254,0.0004,648.46,1601.33,1416.85,550.52,49.93,513.93,8.7291,42
44,255,-0.0005,648.77,1603.11,1417.27,549.99,50.11,513.07,8.8123,41
44,256,-0.0006,648.94,1601.42,1414.07,550.18,50.55,514.59,8.7743,40
44,257,-0.0006,648.71,1601.61,1416.83,549.68,50.0,516.46,8.7577,39
44,258,0.0004,649.33,1600.54,1418.01,550.67,49.82,514.21,8.7562,38
44,259,-0.0004,648.57,1602.03,1415.23,549.86,49.71,516.84,8.5882,37
44,260,-0.0005,648.59,1600.97,1417.59,549.88,50.23,514.83,8.7522,36
44,261,-0.0003,648.33,1597.49,1415.61,549.79,50.13,515.9,8.7778,35
44,262,-0.0005,648.38,1604.29,1420.77,549.85,50.24,516.32,8.7848,34
44,263,0.0001,649.12,1604.47,1417.29,549.6,50.04,513.72,8.7722,33
44,264,-0.0004,648.82,1605.33,1427.57,549.63,49.84,514.49,8.7804,32
44,265,0.0002,649.27,1604.1,1421.29,549.78,49.99,515.98,8.715,31
44,266,0.0003,647.95,1605.56,1419.03,550.18,49.83,513.85,8.7361,30
44,267,-0.0002,648.93,1600.32,1418.73,549.69,49.99,514.43,8.7256,29
44,268,0.0002,648.26,1604.57,1421.36,550.04,50.04,515.54,8.8031,28
44,269,0.0005,649.47,1603.86,1419.05,549.49,50.28,514.11,8.7122,27
44,270,0.0003,648.96,1602.65,1419.76,549.36,50.05,514.14,8.7817,26
44,271,-0.0005,648.53,1602.49,1419.71,549.86,50.18,514.61,8.7807,25
44,272,-0.0005,649.26,1604.61,1415.65,549.3,50.4,515.82,8.85,24
44,273,-0.0002,648.68,1605.86,1418.57,549.7,50.04,514.35,8.8077,23
44,274,0.0007,649.7,1605.4,1419.04,549.94,50.25,515.32,8.848,22
44,275,0.0005,649.38,1604.45,1420.38,550.03,49.76,513.98,8.7042,21
44,276,0.0006,649.04,1605.92,1415.23,549.91,50.19,512.84,8.7987,20
44,277,-0.0001,648.68,1604.58,1417.03,549.85,50.34,513.23,8.8252,19
44,278,0.0002,650.22,1602.59,1414.83,549.15,49.84,513.23,8.7735,18
44,279,-0.0005,649.11,1606.34,1417.12,549.4,50.58,513.13,8.7965,17
44,280,0.0004,649.11,1606.45,1421.17,549.16,50.54,513.06,8.7705,16
44,281,0.0005,649.33,1603.89,1418.89,549.44,50.01,514.59,8.7481,15
44,282,0.0001,650.29,1602.01,1426.24,549.34,50.06,513.83,8.7736,14
44,283,0.0004,649.09,1602.99,1418.99,549.14,50.28,513.8,8.8344,13
44,284,-0.0003,649.27,1603.99,1420.73,549.57,50.45,513.8,8.8133,12
44,285,-0.0005,649.03,1604.87,1421.69,549.66,50.51,514.29,8.9046,11
44,286,0.0001,649.73,1607.03,1425.12,549.36,50.17,512.36,8.8017,10
44,287,-0.0001,649.04,1603.26,1420.14,549.69,50.26,514.59,8.7954,9
44,288,0.0001,649.08,1601.39,1421.96,549.64,50.54,513.75,8.8951,8
44,289,0.0003,649.72,1604.41,1421.27,549.81,50.27,514.83,8.8451,7
44,290,-0.0003,649.02,1605.06,1418.44,549.08,50.21,514.91,8.8648,6
44,291,0.0006,649.38,1603.7,1421.47,550.0,50.34,513.04,8.8915,5
44,292,-0.0001,650.6,1606.05,1420.95,549.24,50.32,513.78,8.8782,4
44,293,-0.0003,649.39,1604.52,1425.2,549.6,50.3,514.6,8.8771,3
44,294,-0.0002,649.26,1605.36,1416.85,549.49,50.41,513.48,8.8615,2
44,295,-0.0002,650.15,1607.32,1421.09,549.89,50.44,511.84,8.7742,1
44,296,0.0005,649.67,1600.58,1420.67,549.06,50.16,515.18,8.7821,0
45,1,-0.0,642.86,1588.79,1401.38,553.86,47.65,520.37,8.3326,168
45,2,-0.0007,642.28,1594.59,1401.01,554.85,47.49,521.19,8.3093,167
45,3,-0.0003,642.5,1588.78,1400.01,554.66,47.41,523.53,8.2994,166
45,4,-0.0002,641.79,1589.54,1393.56,553.98,47.16,522.88,8.4058,165
45,5,-0.0005,641.93,1588.04,1400.38,553.93,47.54,522.02,8.3317,164
45,6,-0.0006,641.98,1591.58,1397.79,554.6,47.3,521.89,8.3483,163
45,7,-0.0002,643.32,1590.25,1392.72,553.94,47.57,521.97,8.3984,162
45,8,0.0003,642.54,1591.68,1402.46,554.84,47.66,522.3,8.3326,161
45,9,0.0003,641.89,1593.12,1400.5,553.4,47.5,519.9,8.2943,160
45,10,-0.0,642.65,1590.92,1399.22,554.27,47.27,520.74,8.3888,159
45,11,-0.0005,641.74,1590.54,1400.77,554.04,47.44,519.9,8.3638,158
45,12,0.0003,642.52,1588.99,1405.37,554.16,47.75,521.84,8.4335,157
45,13,0.0,642.95,1592.43,1402.82,553.65,47.91,520.55,8.3735,156
45,14,-0.0001,641.67,1588.85,1398.94,554.07,47.6,522.8,8.3459,155
45,15,-0.0002,641.85,1592.34,1405.84,553.82,47.97,520.15,8.3336,154
45,16,-0.0002,642.12,1590.33,1400.21,553.94,47.26,520.91,8.3419,153
45,17,0.0001,642.93,1591.92,1400.73,553.93,47.75,520.81,8.4175,152
45,18,0.0004,642.23,1591.07,1399.84,553.51,47.97,521.5,8.274,151
45,19,-0.0001,642.92,1594.31,1407.01,553.8,47.54,522.33,8.3994,150
45,20,-0.0,642.86,1592.45,1404.84,554.25,47.74,521.72,8.2843,149
45,21,-0.0001,642.17,1586.89,1406.05,553.78,47.98,519.66,8.38,148
45,22,0.0006,643.48,1590.4,1400.21,554.05,47.7,521.67,8.4178,147
45,23,0.0006,642.62,1590.58,1408.51,552.99,47.94,520.73,8.409,146
45,24,0.0006,643.1,1593.08,1402.56,553.19,47.82,522.53,8.2901,145
45,25,-0.0004,642.23,1590.21,1400.27,553.62,48.02,519.73,8.4358,144
45,26,-0.0001,642.36,1593.36,1402.2,552.88,48.03,521.29,8.2727,143
45,27,0.0001,642.67,1593.3,1402.36,553.94,47.97,521.47,8.4281,142
45,28,-0.0001,643.33,1592.18,1404.77,553.26,47.97,518.41,8.4038,141
45,29,-0.0006,643.69,1588.96,1405.92,553.23,48.07,520.02,8.5168,140
45,30,0.0006,643.2,1591.66,1405.92,553.84,48.02,519.16,8.4721,139
45,31,0.0002,643.43,1592.98,1407.69,553.56,47.9,518.78,8.4769,138
45,32,0.0004,643.51,1593.66,1398.53,553.36,48.16,519.64,8.4809,137
45,33,-0.0004,644.07,1593.17,1404.6,553.96,47.66,518.82,8.4831,136
45,34,0.0004,644.91,1591.28,1408.07,553.51,47.74,519.85,8.4397,135
45,35,-0.0006,643.52,1594.3,1413.76,553.46,48.05,519.5,8.4086,134
45,36,-0.0004,644.11,1592.2,1403.63,553.96,47.83,520.22,8.4607,133
45,37,-0.0005,643.53,1591.08,1407.03,553.47,47.87,519.61,8.3828,132
45,38,-0.0002,642.66,1592.12,1407.76,553.02,48.19,519.72,8.5293,131
45,39,0.0005,643.41,1593.72,1401.07,553.42,48.3,519.95,8.4849,130
45,40,0.0001,643.75,1593.04,1400.94,553.15,48.56,520.99,8.4556,129
45,41,-0.0005,642.98,1590.32,1404.0,553.28,48.1,520.81,8.4727,128
45,42,0.0005,644.51,1592.22,1402.88,553.37,48.31,519.88,8.3902,127
45,43,0.0003,644.46,1596.13,1406.73,552.86,48.13,521.6,8.3965,126
45,44,-0.0006,643.54,1592.56,1408.06,553.36,48.12,521.8,8.4988,125
45,45,0.0004,642.54,1596.67,1407.67,552.98,47.93,518.07,8.5065,124
45,46,0.0,644.2,1596.27,1410.27,552.39,48.55,519.99,8.4898,123
45,47,-0.0007,644.44,1589.84,1411.2,553.53,48.58,517.88,8.5213,122
45,48,-0.0001,644.08,1594.21,1402.75,552.24,48.21,517.64,8.4462,121
45,49,-0.0004,644.02,1593.44,1404.47,552.86,48.41,518.03,8.5227,120
45,50,0.0006,644.8,1593.49,1409.28,552.93,48.3,518.03,8.4194,119
45,51,0.0006,644.14,1596.99,1402.55,552.43,48.49,517.67,8.4963,118
45,52,-0.0003,643.36,1598.63,1401.12,552.42,48.23,520.15,8.5128,117
45,53,0.0007,643.46,1593.07,1401.9,552.89,48.23,519.32,8.396,116
45,54,-0.0001,644.67,1595.47,1405.95,553.26,48.09,517.45,8.6016,115
45,55,-0.0002,644.44,1595.48,1407.88,553.07,48.72,520.33,8.4766,114
45,56,0.0003,644.39,1593.11,1410.33,552.57,48.38,518.74,8.4935,113
45,57,-0.0003,644.12,1594.69,1406.44,553.56,48.26,519.71,8.4558,112
45,58,-0.0002,643.73,1596.01,1406.92,552.55,48.4,519.94,8.479,111
45,59,0.0,644.63,1596.11,1412.42,552.54,48.58,517.79,8.4367,110
45,60,0.0005,644.9,1595.9,1407.22,552.75,48.68,517.97,8.4564,109
45,61,0.0004,645.2,1593.31,1409.04,552.17,48.61,518.26,8.6975,108
45,62,-0.0003,645.75,1594.65,1406.83,552.7,48.82,519.03,8.5494,107
45,63,-0.0001,644.97,1595.86,1410.5,552.6,48.86,519.25,8.4201,106
45,64,0.0003,644.64,1599.43,1408.34,552.36,48.67,519.63,8.4897,105
45,65,-0.0002,644.9,1595.11,1408.85,552.25,48.79,516.78,8.5348,104
45,66,-0.0003,645.14,1597.06,1408.06,551.96,48.99,518.63,8.575,103
45,67,-0.0002,645.59,1595.68,1403.8,552.5,48.71,517.82,8.5949,102
45,68,0.0006,644.67,1594.72,1410.46,552.0,48.45,518.11,8.493,101
45,69,-0.0006,645.29,1596.09,1412.18,552.29,48.8,517.68,8.5256,100
45,70,-0.0,645.61,1594.29,1406.12,552.49,48.64,518.15,8.4936,99
45,71,0.0004,645.57,1596.09,1408.57,552.2,48.53,519.33,8.497,98
45,72,0.0004,645.01,1597.29,1410.09,552.33,48.6,517.46,8.5168,97
45,73,0.0006,645.08,1595.29,1408.9,552.09,48.74,517.2,8.5396,96
45,74,-0.0003,645.47,1596.66,1410.94,552.47,48.41,520.44,8.5691,95
45,75,-0.0007,645.67,1593.96,1409.68,551.94,48.91,520.16,8.5514,94
45,76,-0.0002,645.72,1596.95,1406.75,552.46,48.55,516.86,8.5024,93
45,77,-0.0007,645.44,1598.42,1408.02,552.2,48.95,517.99,8.482,92
45,78,0.0,645.26,1594.31,1406.76,551.8,48.52,517.1,8.5624,91
45,79,0.0001,645.88,1594.22,1403.15,551.92,48.87,516.36,8.5697,90
45,80,-0.0007,646.06,1595.38,1413.52,551.93,48.6,515.93,8.6362,89
45,81,0.0005,645.03,1596.77,1408.84,552.05,48.74,519.09,8.4896,88
45,82,-0.0006,645.54,1599.01,1407.51,552.11,49.11,517.6,8.6025,87
45,83,-0.0002,645.71,1594.51,1416.69,551.89,48.73,516.58,8.541,86
45,84,-0.0001,645.31,1595.41,1411.74,552.04,48.74,519.11,8.602,85
45,85,-0.0003,645.2,1597.0,1415.63,552.02,48.96,518.71,8.6554,84
45,86,-0.0006,645.51,1596.26,1409.93,551.78,48.93,517.11,8.597,83
45,87,0.0002,645.91,1597.96,1410.96,551.51,49.3,517.45,8.6522,82
45,88,-0.0006,646.67,1599.12,1414.53,551.47,49.08,519.7,8.5548,81
45,89,0.0007,645.74,1598.21,1409.57,551.59,49.21,516.4,8.4896,80
45,90,-0.0004,646.34,1596.97,1411.09,551.82,49.15,517.84,8.6169,79
45,91,0.0006,646.36,1597.47,1409.91,551.39,49.21,519.62,8.6199,78
45,92,-0.0005,646.11,1597.97,1415.14,551.85,48.98,516.99,8.6284,77
45,93,0.0001,645.27,1599.28,1413.22,551.38,49.17,516.58,8.6035,76
45,94,-0.0001,646.06,1598.39,1417.61,551.61,48.87,516.14,8.6887,75
45,95,0.0002,647.15,1594.48,1407.98,551.18,49.19,517.1,8.7344,74
45,96,-0.0005,646.04,1597.2,1417.4,551.41,49.05,516.67,8.7005,73
45,97,0.0006,646.79,1600.8,1418.01,550.95,49.15,517.12,8.6149,72
45,98,-0.0,646.75,1598.48,1412.88,551.46,49.37,517.16,8.584,71
45,99,0.0002,646.67,1598.23,1413.38,551.18,49.17,515.07,8.6203,70
45,100,0.0004,646.89,1596.93,1414.38,551.36,49.44,517.11,8.6051,69
45,101,0.0002,646.76,1596.12,1407.49,551.63,49.11,517.28,8.6247,68
45,102,-0.0004,646.18,1597.75,1411.19,551.63,49.36,515.55,8.6826,67
45,103,0.0004,646.47,1599.66,1416.93,551.3,49.15,516.08,8.6677,66
45,104,0.0002,647.15,1598.1,1411.6,551.24,49.2,516.84,8.6301,65
45,105,0.0004,646.04,1596.68,1410.03,551.32,49.15,516.44,8.6335,64
45,106,0.0003,645.93,1598.43,1415.79,551.4,49.19,516.84,8.6017,63
45,107,-0.0002,646.47,1600.72,1412.43,551.02,49.49,516.46,8.6604,62
45,108,-0.0004,646.98,1600.55,1418.64,551.47,49.68,517.95,8.5714,61
45,109,0.0002,647.35,1598.48,1412.72,551.38,49.38,517.45,8.6426,60
45,110,0.0001,646.43,1598.18,1410.26,550.97,49.43,516.46,8.5496,59
45,111,0.0002,647.17,1600.42,1417.26,550.89,49.32,517.16,8.6738,58
45,112,0.0003,646.98,1598.38,1417.28,551.35,49.09,516.03,8.637,57
45,113,0.0002,646.78,1598.81,1415.89,550.71,49.54,515.81,8.5799,56
45,114,0.0007,647.12,1597.86,1414.61,550.98,49.47,514.88,8.7262,55
45,115,0.0004,647.35,1602.54,1414.87,550.99,49.54,517.41,8.7516,54
45,116,-0.0001,647.29,1598.32,1411.98,551.57,49.23,515.71,8.6054,53
45,117,-0.0006,647.09,1601.98,1417.65,550.65,49.55,514.65,8.707,52
45,118,0.0006,647.16,1601.41,1411.03,551.27,49.63,516.35,8.6635,51
45,119,-0.0007,647.75,1599.39,1412.25,550.69,49.32,514.35,8.699,50
45,120,-0.0002,647.23,1601.3,1421.88,551.15,49.69,515.21,8.7086,49
45,121,-0.0001,647.07,1603.13,1420.38,550.97,49.3,516.35,8.6935,48
45,122,-0.0006,647.3,1599.85,1413.72,550.87,49.23,515.07,8.67,47
45,123,-0.0006,646.82,1601.84,1408.66,551.01,50.09,518.1,8.6248,46
45,124,-0.0006,647.75,1601.58,1410.56,550.69,49.95,514.48,8.7118,45
45,125,-0.0005,647.96,1604.48,1415.53,550.63,49.48,515.87,8.6529,44
45,126,0.0003,647.82,1599.29,1416.07,550.24,49.88,516.25,8.6438,43
45,127,0.0004,647.21,1602.98,1414.99,550.63,49.56,513.05,8.748,42
45,128,-0.0004,647.23,1603.46,1417.38,550.26,49.49,516.16,8.6468,41
45,129,0.0005,648.37,1602.7,1416.84,550.34,50.06,516.03,8.7274,40
45,130,0.0007,648.74,1603.18,1410.72,550.47,49.81,515.25,8.767,39
45,131,-0.0001,647.97,1601.01,1417.75,551.06,49.64,516.49,8.6359,38
45,132,-0.0007,647.67,1599.89,1412.53,550.39,49.76,515.67,8.7417,37
45,133,-0.0006,647.72,1601.42,1417.54,550.62,49.83,514.64,8.6782,36
45,134,0.0002,646.89,1600.19,1414.59,550.2,50.12,513.9,8.7128,35
45,135,0.0003,647.97,1605.33,1412.11,550.48,49.68,515.62,8.8347,34
45,136,0.0005,648.12,1599.33,1416.71,550.47,49.76,515.41,8.8151,33
45,137,-0.0002,648.27,1605.41,1422.01,550.45,49.77,514.15,8.7336,32
45,138,0.0006,648.1,1598.96,1416.45,550.4,49.96,514.94,8.737,31
45,139,0.0002,648.19,1607.44,1415.66,550.53,49.74,515.45,8.7315,30
45,140,0.0007,647.39,1602.92,1412.03,549.87,50.35,516.65,8.7272,29
45,141,0.0006,648.15,1598.28,1414.69,549.83,50.04,516.57,8.7099,28
45,142,-0.0003,650.02,1600.46,1419.12,550.66,49.74,514.77,8.6958,27
45,143,0.0006,647.81,1603.46,1423.67,550.78,50.04,514.5,8.6715,26
45,144,0.0001,648.39,1602.19,1414.38,550.04,50.03,516.35,8.7433,25
45,145,-0.0003,648.85,1603.88,1415.7,549.84,50.36,514.88,8.7924,24
45,146,0.0002,649.04,1604.52,1417.66,549.68,49.95,514.88,8.7928,23
45,147,0.0006,648.43,1604.86,1421.11,549.79,49.75,514.58,8.6909,22
45,148,-0.0006,648.8,1600.57,1422.92,549.86,49.52,515.43,8.7384,21
45,149,0.0001,648.51,1602.72,1417.37,549.43,49.98,513.23,8.7795,20
45,150,-0.0006,648.88,1602.03,1419.81,549.87,50.33,515.45,8.7789,19
45,151,-0.0004,648.35,1605.83,1418.71,549.45,50.08,514.41,8.6711,18
45,152,0.0004,649.23,1603.45,1422.4,550.16,50.44,514.73,8.8181,17
45,153,-0.0003,648.67,1601.29,1419.04,550.08,50.27,514.4,8.7886,16
45,154,-0.0005,648.8,1606.7,1415.31,549.68,49.71,513.93,8.7813,15
45,155,0.0003,648.01,1601.7,1418.51,549.59,50.14,514.58,8.7699,14
45,156,-0.0005,648.73,1605.69,1419.79,549.99,50.3,516.29,8.8099,13
45,157,0.0007,649.11,1602.22,1421.18,549.63,50.44,514.36,8.7606,12
45,158,-0.0002,650.33,1602.53,1419.37,549.53,50.18,514.42,8.8762,11
45,159,-0.0003,649.37,1604.95,1416.4,549.51,50.57,513.3,8.9478,10
45,160,0.0003,649.24,1605.17,1419.66,549.66,50.43,514.54,8.7666,9
45,161,-0.0007,649.71,1607.82,1423.05,549.4,50.21,515.01,8.8023,8
45,162,-0.0004,649.87,1602.79,1423.87,549.63,50.23,513.77,8.7836,7
45,163,-0.0006,649.13,1606.67,1420.97,549.54,50.06,514.41,8.7542,6
45,164,-0.0003,650.64,1606.98,1419.09,549.17,50.6,514.05,8.8376,5
45,165,0.0004,650.16,1603.13,1416.85,549.19,50.0,512.74,8.9029,4
45,166,-0.0,650.31,1605.19,1426.54,549.2,50.44,513.8,8.8162,3
45,167,0.0004,650.06,1605.07,1424.2,549.42,50.12,513.53,8.8859,2
45,168,0.0007,649.87,1604.36,1423.24,549.25,50.7,513.47,8.8607,1
45,169,-0.0,649.91,1603.55,1422.5,549.61,50.73,513.45,8.8164,0
46,1,-0.0007,641.96,1587.57,1399.57,554.38,47.27,522.23,8.4065,268
46,2,0.0001,641.85,1590.02,1404.07,553.93,47.56,521.69,8.256,267
46,3,0.0005,641.85,1585.06,1405.53,554.14,47.56,521.05,8.3625,266
46,4,0.0002,642.4,1589.2,1393.62,554.49,47.31,521.82,8.2586,265
46,5,0.0003,641.68,1588.37,1406.9,554.02,47.33,520.98,8.3073,264
46,6,-0.0001,641.65,1589.5,1404.76,554.02,47.16,522.26,8.3374,263
46,7,0.0006,641.96,1593.76,1399.38,553.76,47.78,521.4,8.3061,262
46,8,-0.0,642.8,1589.5,1401.12,554.15,47.54,521.64,8.3844,261
46,9,-0.0001,641.77,1587.27,1396.2,554.53,47.97,521.18,8.3404,260
46,10,-0.0003,641.82,1588.9,1404.58,554.32,47.47,521.15,8.4181,259
46,11,-0.0004,640.85,1587.9,1400.27,553.86,47.6,522.69,8.357,258
46,12,-0.0003,643.0,1590.89,1400.17,554.48,47.69,520.45,8.3678,257
46,13,-0.0001,642.6,1589.61,1401.46,553.58,48.04,522.1,8.4165,256
46,14,-0.0002,642.89,1589.07,1401.67,554.79,47.73,520.6,8.3703,255
46,15,0.0002,641.8,1587.17,1398.46,554.06,47.47,521.51,8.3859,254
46,16,-0.0,642.49,1592.79,1405.62,553.83,47.71,521.52,8.4144,253
46,17,-0.0004,643.17,1589.75,1398.89,554.17,47.7,523.67,8.4116,252
46,18,-0.0002,642.67,1594.03,1397.12,554.19,47.93,521.02,8.3629,251
46,19,0.0004,641.11,1589.32,1401.62,553.66,47.68,523.37,8.3537,250
46,20,0.0005,641.65,1589.84,1403.59,554.74,47.64,523.14,8.3798,249
46,21,0.0003,641.72,1589.8,1399.3,553.93,47.87,521.77,8.3676,248
46,22,0.0003,641.94,1589.86,1404.84,553.95,47.78,518.62,8.3053,247
46,23,-0.0005,641.99,1591.3,1403.3,554.04,47.76,521.2,8.3389,246
